device_id,time,distance,noise
468,2025-02-15 13:59:31,444.0,False
468,2025-02-15 14:04:41,444.0,False
468,2025-02-15 14:12:31,452.0,False
468,2025-02-15 14:17:24,456.0,False
468,2025-02-15 14:26:54,456.0,False
468,2025-02-15 14:31:55,450.0,False
468,2025-02-15 14:36:55,444.0,False
468,2025-02-15 14:41:55,432.0,False
468,2025-02-15 14:47:02,424.0,False
468,2025-02-15 14:51:56,404.0,False
468,2025-02-15 14:57:06,408.0,False
468,2025-02-15 15:01:57,386.0,False
468,2025-02-15 15:06:57,374.0,False
468,2025-02-15 15:11:57,364.0,False
468,2025-02-15 15:16:58,350.0,False
468,2025-02-15 15:21:58,332.0,False
468,2025-02-15 15:26:59,322.0,False
468,2025-02-15 15:31:59,312.0,False
468,2025-02-15 15:36:59,320.0,False
468,2025-02-15 15:41:59,320.0,False
468,2025-02-15 15:47:00,326.0,False
468,2025-02-15 15:52:00,324.0,False
468,2025-02-15 15:57:00,330.0,False
468,2025-02-15 16:04:00,334.0,False
468,2025-02-15 16:09:00,340.0,False
468,2025-02-15 16:16:43,344.0,False
468,2025-02-15 16:24:35,346.0,False
468,2025-02-15 16:29:36,352.0,False
468,2025-02-15 16:36:59,360.0,False
468,2025-02-15 16:45:52,364.0,False
468,2025-02-15 16:50:52,368.0,False
468,2025-02-15 16:55:53,374.0,False
468,2025-02-15 17:00:53,378.0,False
468,2025-02-15 17:05:53,386.0,False
468,2025-02-15 17:10:53,392.0,False
468,2025-02-15 17:15:54,400.0,False
468,2025-02-15 17:22:22,402.0,False
468,2025-02-15 17:27:22,412.0,False
468,2025-02-15 17:32:22,412.0,False
468,2025-02-15 17:37:22,416.0,False
468,2025-02-15 17:42:23,420.0,False
468,2025-02-15 17:47:22,424.0,False
468,2025-02-15 17:52:23,428.0,False
468,2025-02-15 17:57:23,434.0,False
468,2025-02-15 18:02:23,438.0,False
468,2025-02-15 18:07:23,442.0,False
468,2025-02-15 18:12:23,450.0,False
468,2025-02-15 18:17:23,456.0,False
468,2025-02-15 18:22:23,460.0,False
468,2025-02-15 18:29:59,460.0,False
468,2025-02-15 18:34:59,430.0,False
468,2025-02-15 18:39:59,416.0,False
468,2025-02-15 18:44:59,414.0,False
468,2025-02-15 18:49:59,402.0,False
468,2025-02-15 18:54:59,406.0,False
468,2025-02-15 18:59:59,398.0,False
468,2025-02-15 19:04:58,374.0,False
468,2025-02-15 19:09:58,364.0,False
468,2025-02-15 19:14:58,346.0,False
468,2025-02-15 19:19:58,334.0,False
468,2025-02-15 19:27:49,316.0,False
468,2025-02-15 19:36:35,320.0,False
468,2025-02-15 19:43:19,322.0,False
468,2025-02-15 19:50:27,326.0,False
468,2025-02-15 19:55:27,330.0,False
468,2025-02-15 20:04:35,340.0,False
468,2025-02-15 20:14:12,356.0,False
468,2025-02-15 20:30:16,370.0,False
468,2025-02-15 20:35:51,382.0,False
468,2025-02-15 20:43:40,388.0,False
468,2025-02-15 20:52:02,402.0,False
468,2025-02-15 20:57:02,406.0,False
468,2025-02-15 21:02:02,406.0,False
468,2025-02-15 21:07:02,408.0,False
468,2025-02-15 21:12:02,416.0,False
468,2025-02-15 21:17:02,418.0,False
468,2025-02-15 21:22:02,424.0,False
468,2025-02-15 21:27:01,428.0,False
468,2025-02-15 21:32:01,432.0,False
468,2025-02-15 21:41:57,446.0,False
468,2025-02-15 21:51:55,462.0,False
468,2025-02-15 21:56:54,442.0,False
468,2025-02-15 22:01:54,438.0,False
468,2025-02-15 22:06:54,422.0,False
468,2025-02-15 22:14:54,404.0,False
468,2025-02-15 22:21:45,400.0,False
468,2025-02-15 22:26:45,386.0,False
468,2025-02-15 22:31:45,370.0,False
468,2025-02-15 22:36:45,370.0,False
468,2025-02-15 22:41:45,356.0,False
468,2025-02-15 22:46:45,348.0,False
468,2025-02-15 22:51:45,342.0,False
468,2025-02-15 22:56:45,354.0,False
468,2025-02-15 23:04:08,358.0,False
468,2025-02-15 23:09:08,370.0,False
468,2025-02-15 23:14:07,374.0,False
468,2025-02-15 23:20:37,380.0,False
468,2025-02-15 23:26:30,378.0,False
468,2025-02-15 23:31:31,382.0,False
468,2025-02-15 23:36:33,384.0,False
468,2025-02-15 23:41:34,388.0,False
468,2025-02-15 23:53:21,396.0,False
468,2025-02-15 23:58:21,396.0,False
468,2025-02-16 00:03:21,400.0,False
468,2025-02-16 00:08:20,408.0,False
468,2025-02-16 00:13:20,406.0,False
468,2025-02-16 00:18:20,414.0,False
468,2025-02-16 00:23:20,412.0,False
468,2025-02-16 00:28:20,414.0,False
468,2025-02-16 00:35:22,416.0,False
468,2025-02-16 00:40:22,422.0,False
468,2025-02-16 00:45:22,428.0,False
468,2025-02-16 00:50:22,434.0,False
468,2025-02-16 00:55:22,438.0,False
468,2025-02-16 01:03:19,442.0,False
468,2025-02-16 01:08:19,452.0,False
468,2025-02-16 01:13:19,452.0,False
468,2025-02-16 01:18:18,458.0,False
468,2025-02-16 01:23:18,454.0,False
468,2025-02-16 01:28:18,440.0,False
468,2025-02-16 01:33:18,428.0,False
468,2025-02-16 01:38:18,416.0,False
468,2025-02-16 01:43:33,424.0,False
468,2025-02-16 01:48:33,396.0,False
468,2025-02-16 01:54:24,376.0,False
468,2025-02-16 02:00:40,368.0,False
468,2025-02-16 02:10:24,338.0,False
468,2025-02-16 02:17:49,326.0,False
468,2025-02-16 02:24:43,332.0,False
468,2025-02-16 02:33:08,340.0,False
468,2025-02-16 02:38:31,350.0,False
468,2025-02-16 02:46:45,352.0,False
468,2025-02-16 02:55:58,354.0,False
468,2025-02-16 03:03:31,362.0,False
468,2025-02-16 03:09:24,366.0,False
468,2025-02-16 03:14:46,368.0,False
468,2025-02-16 03:50:36,388.0,False
468,2025-02-16 04:00:07,400.0,False
468,2025-02-16 04:07:08,396.0,False
468,2025-02-16 04:12:08,402.0,False
468,2025-02-16 04:17:08,400.0,False
468,2025-02-16 04:22:08,400.0,False
468,2025-02-16 04:27:08,402.0,False
468,2025-02-16 04:32:07,402.0,False
468,2025-02-16 04:37:07,408.0,False
468,2025-02-16 04:42:07,404.0,False
468,2025-02-16 04:50:03,406.0,False
468,2025-02-16 04:55:36,406.0,False
468,2025-02-16 05:00:36,412.0,False
468,2025-02-16 05:10:15,410.0,False
468,2025-02-16 05:15:58,412.0,False
468,2025-02-16 05:20:57,416.0,False
468,2025-02-16 05:25:57,416.0,False
468,2025-02-16 05:30:57,414.0,False
468,2025-02-16 05:45:27,416.0,False
468,2025-02-16 05:52:18,418.0,False
468,2025-02-16 05:59:42,418.0,False
468,2025-02-16 06:07:46,420.0,False
468,2025-02-16 06:12:46,420.0,False
468,2025-02-16 06:20:40,422.0,False
468,2025-02-16 06:25:40,422.0,False
468,2025-02-16 06:30:39,422.0,False
468,2025-02-16 06:36:18,424.0,False
468,2025-02-16 06:46:05,428.0,False
468,2025-02-16 06:53:30,430.0,False
468,2025-02-16 07:02:57,430.0,False
468,2025-02-16 07:07:57,430.0,False
468,2025-02-16 07:16:01,430.0,False
468,2025-02-16 07:21:01,430.0,False
468,2025-02-16 07:30:22,432.0,False
468,2025-02-16 07:35:22,432.0,False
468,2025-02-16 07:45:20,432.0,False
468,2025-02-16 07:50:20,432.0,False
468,2025-02-16 07:56:07,432.0,False
468,2025-02-16 08:06:05,434.0,False
468,2025-02-16 08:11:05,434.0,False
468,2025-02-16 08:19:38,434.0,False
468,2025-02-16 08:24:38,434.0,False
468,2025-02-16 08:29:38,434.0,False
468,2025-02-16 08:34:37,434.0,False
468,2025-02-16 08:39:37,434.0,False
468,2025-02-16 08:44:37,434.0,False
468,2025-02-16 08:49:37,434.0,False
468,2025-02-16 08:54:37,434.0,False
468,2025-02-16 08:59:37,434.0,False
468,2025-02-16 09:07:41,436.0,False
468,2025-02-16 09:15:23,436.0,False
468,2025-02-16 09:20:23,438.0,False
468,2025-02-16 09:25:23,440.0,False
468,2025-02-16 09:30:23,444.0,False
468,2025-02-16 09:35:23,446.0,False
468,2025-02-16 09:40:23,446.0,False
468,2025-02-16 09:45:23,446.0,False
468,2025-02-16 09:50:23,448.0,False
468,2025-02-16 09:55:22,448.0,False
468,2025-02-16 10:00:22,454.0,False
468,2025-02-16 10:06:49,452.0,False
468,2025-02-16 10:12:53,452.0,False
468,2025-02-16 10:17:56,454.0,False
468,2025-02-16 10:24:17,456.0,False
468,2025-02-16 10:33:31,460.0,False
468,2025-02-16 10:40:21,462.0,False
468,2025-02-16 10:49:57,426.0,False
468,2025-02-16 10:56:27,410.0,False
468,2025-02-16 11:01:28,390.0,False
468,2025-02-16 11:06:28,374.0,False
468,2025-02-16 11:15:55,350.0,False
468,2025-02-16 11:21:51,330.0,False
468,2025-02-16 11:30:55,304.0,False
468,2025-02-16 11:36:45,304.0,False
468,2025-02-16 11:41:45,308.0,False
468,2025-02-16 11:46:45,312.0,False
468,2025-02-16 11:51:45,318.0,False
468,2025-02-16 11:56:45,326.0,False
468,2025-02-16 12:01:45,334.0,False
468,2025-02-16 12:07:11,340.0,False
468,2025-02-16 12:12:11,340.0,False
468,2025-02-16 12:20:37,354.0,False
468,2025-02-16 12:29:06,358.0,False
468,2025-02-16 12:34:40,362.0,False
468,2025-02-16 12:42:37,376.0,False
468,2025-02-16 12:51:48,382.0,False
468,2025-02-16 12:56:48,386.0,False
468,2025-02-16 13:06:10,394.0,False
468,2025-02-16 13:11:10,398.0,False
468,2025-02-16 13:16:10,402.0,False
468,2025-02-16 13:23:43,406.0,False
468,2025-02-16 13:29:24,412.0,False
468,2025-02-16 13:35:47,424.0,False
468,2025-02-16 13:40:47,428.0,False
468,2025-02-16 13:45:48,430.0,False
468,2025-02-16 13:53:26,438.0,False
468,2025-02-16 14:02:50,452.0,False
468,2025-02-16 14:09:54,462.0,False
468,2025-02-16 14:15:44,454.0,False
468,2025-02-16 14:32:52,402.0,False
468,2025-02-16 14:38:57,392.0,False
468,2025-02-16 14:45:10,384.0,False
468,2025-02-16 14:53:39,390.0,False
468,2025-02-16 14:58:39,364.0,False
468,2025-02-16 15:03:40,354.0,False
468,2025-02-16 15:10:28,340.0,False
468,2025-02-16 15:20:24,320.0,False
468,2025-02-16 15:25:24,330.0,False
468,2025-02-16 15:32:15,338.0,False
468,2025-02-16 15:41:03,342.0,False
468,2025-02-16 15:46:04,348.0,False
468,2025-02-16 15:53:38,358.0,False
468,2025-02-16 15:59:26,358.0,False
468,2025-02-16 16:09:07,380.0,False
468,2025-02-16 16:52:05,454.0,False
468,2025-02-16 17:06:43,442.0,False
468,2025-02-16 17:14:40,426.0,False
468,2025-02-16 17:35:23,364.0,False
468,2025-02-16 17:42:58,346.0,False
468,2025-02-16 17:49:38,334.0,False
468,2025-02-16 17:58:48,316.0,False
468,2025-02-16 18:04:15,324.0,False
468,2025-02-16 18:13:13,340.0,False
468,2025-02-16 18:20:37,354.0,False
468,2025-02-16 18:28:43,360.0,False
468,2025-02-16 18:38:27,376.0,False
468,2025-02-16 18:44:47,376.0,False
468,2025-02-16 18:49:47,384.0,False
468,2025-02-16 18:57:38,390.0,False
468,2025-02-16 19:05:48,398.0,False
468,2025-02-16 19:21:51,414.0,False
468,2025-02-16 19:27:55,424.0,False
468,2025-02-16 19:57:00,458.0,False
468,2025-02-16 20:20:49,406.0,False
468,2025-02-16 20:26:23,426.0,False
468,2025-02-16 20:32:05,388.0,False
468,2025-02-16 20:41:09,366.0,False
468,2025-02-16 20:58:00,322.0,False
468,2025-02-16 21:04:09,314.0,False
468,2025-02-16 21:10:50,326.0,False
468,2025-02-16 21:30:37,344.0,False
468,2025-02-16 21:37:02,354.0,False
468,2025-02-16 21:42:02,358.0,False
468,2025-02-16 21:47:02,364.0,False
468,2025-02-16 21:56:58,386.0,False
468,2025-02-16 22:01:58,392.0,False
468,2025-02-16 22:09:01,402.0,False
468,2025-02-16 22:16:31,422.0,False
468,2025-02-16 22:34:49,458.0,False
468,2025-02-16 22:44:03,444.0,False
468,2025-02-16 22:52:25,426.0,False
468,2025-02-16 23:00:29,422.0,False
468,2025-02-16 23:09:31,384.0,False
468,2025-02-16 23:18:34,366.0,False
468,2025-02-16 23:27:01,350.0,False
468,2025-02-16 23:36:51,318.0,False
468,2025-02-16 23:44:49,324.0,False
468,2025-02-16 23:52:29,340.0,False
468,2025-02-17 00:00:16,346.0,False
468,2025-02-17 00:05:16,356.0,False
468,2025-02-17 00:11:57,364.0,False
468,2025-02-17 00:16:57,368.0,False
468,2025-02-17 00:22:41,376.0,False
468,2025-02-17 00:30:52,394.0,False
468,2025-02-17 00:35:52,396.0,False
468,2025-02-17 00:43:55,414.0,False
468,2025-02-17 00:49:01,418.0,False
468,2025-02-17 00:54:01,426.0,False
468,2025-02-17 00:59:01,434.0,False
468,2025-02-17 01:04:01,442.0,False
468,2025-02-17 01:09:01,450.0,False
468,2025-02-17 01:14:01,458.0,False
468,2025-02-17 01:19:00,464.0,False
468,2025-02-17 01:24:01,464.0,False
468,2025-02-17 01:31:11,450.0,False
468,2025-02-17 01:40:14,438.0,False
468,2025-02-17 01:46:10,412.0,False
468,2025-02-17 01:51:10,414.0,False
468,2025-02-17 02:00:10,402.0,False
468,2025-02-17 02:05:10,378.0,False
468,2025-02-17 02:10:10,362.0,False
468,2025-02-17 02:15:10,344.0,False
468,2025-02-17 02:20:10,352.0,False
468,2025-02-17 02:25:10,362.0,False
468,2025-02-17 02:30:10,364.0,False
468,2025-02-17 02:35:18,374.0,False
468,2025-02-17 02:40:18,380.0,False
468,2025-02-17 02:45:17,382.0,False
468,2025-02-17 02:50:17,384.0,False
468,2025-02-17 02:55:17,388.0,False
468,2025-02-17 03:02:05,394.0,False
468,2025-02-17 03:07:05,392.0,False
468,2025-02-17 03:12:05,396.0,False
468,2025-02-17 03:17:05,402.0,False
468,2025-02-17 03:26:51,402.0,False
468,2025-02-17 03:31:51,408.0,False
468,2025-02-17 03:36:51,408.0,False
468,2025-02-17 03:41:50,406.0,False
468,2025-02-17 03:46:50,410.0,False
468,2025-02-17 03:51:50,414.0,False
468,2025-02-17 03:56:50,420.0,False
468,2025-02-17 04:01:51,420.0,False
468,2025-02-17 04:06:51,420.0,False
468,2025-02-17 04:11:50,420.0,False
468,2025-02-17 04:18:30,422.0,False
468,2025-02-17 04:23:30,422.0,False
468,2025-02-17 04:28:30,424.0,False
468,2025-02-17 04:33:30,424.0,False
468,2025-02-17 04:38:30,426.0,False
468,2025-02-17 04:43:30,426.0,False
468,2025-02-17 04:48:30,426.0,False
468,2025-02-17 04:53:30,426.0,False
468,2025-02-17 11:55:10,440.0,False
468,2025-02-17 11:55:18,440.0,False
468,2025-02-17 11:55:25,440.0,False
468,2025-02-17 11:55:31,440.0,False
468,2025-02-17 12:01:31,448.0,False
468,2025-02-17 12:01:47,448.0,False
468,2025-02-17 12:02:44,448.0,False
468,2025-02-17 12:03:31,448.0,False
468,2025-02-17 12:24:55,430.0,False
468,2025-02-17 12:31:42,410.0,False
468,2025-02-17 12:58:29,330.0,False
468,2025-02-17 13:14:37,314.0,False
468,2025-02-17 13:22:06,324.0,False
468,2025-02-17 13:31:50,336.0,False
468,2025-02-17 13:57:02,370.0,False
468,2025-02-17 14:06:46,386.0,False
468,2025-02-17 14:16:32,396.0,False
468,2025-02-17 14:24:50,402.0,False
468,2025-02-17 14:42:07,430.0,False
468,2025-02-17 15:12:30,444.0,False
468,2025-02-17 15:19:06,424.0,False
468,2025-02-17 15:24:50,420.0,False
468,2025-02-17 15:34:21,382.0,False
468,2025-02-17 15:41:30,378.0,False
468,2025-02-17 15:46:31,360.0,False
468,2025-02-17 15:54:11,348.0,False
468,2025-02-17 16:00:19,330.0,False
468,2025-02-17 16:07:12,318.0,False
468,2025-02-17 16:33:35,362.0,False
468,2025-02-17 16:40:00,368.0,False
468,2025-02-17 16:45:56,370.0,False
468,2025-02-17 16:53:14,384.0,False
468,2025-02-17 17:08:47,394.0,False
468,2025-02-17 17:15:40,404.0,False
468,2025-02-17 17:22:14,408.0,False
468,2025-02-17 17:29:16,412.0,False
468,2025-02-17 17:36:38,416.0,False
468,2025-02-17 17:41:39,420.0,False
468,2025-02-17 17:50:23,422.0,False
468,2025-02-17 17:56:55,428.0,False
468,2025-02-17 18:04:18,434.0,False
468,2025-02-17 18:10:06,438.0,False
468,2025-02-17 18:17:08,444.0,False
468,2025-02-17 18:31:00,456.0,False
468,2025-02-17 18:40:31,460.0,False
468,2025-02-17 18:49:17,464.0,False
468,2025-02-17 18:54:19,444.0,False
468,2025-02-17 19:05:56,424.0,False
468,2025-02-17 19:47:38,324.0,False
468,2025-02-17 20:05:59,346.0,False
468,2025-02-17 20:11:45,354.0,False
468,2025-02-17 20:19:31,362.0,False
468,2025-02-17 20:27:13,368.0,False
468,2025-02-17 20:36:30,372.0,False
468,2025-02-17 20:45:11,382.0,False
468,2025-02-17 20:53:37,392.0,False
468,2025-02-17 20:58:39,400.0,False
468,2025-02-17 21:07:07,410.0,False
468,2025-02-17 21:12:08,414.0,False
468,2025-02-17 21:19:11,426.0,False
468,2025-02-17 21:28:08,432.0,False
468,2025-02-17 21:41:41,454.0,False
468,2025-02-17 21:46:41,460.0,False
468,2025-02-17 21:55:23,442.0,False
468,2025-02-17 22:04:11,414.0,False
468,2025-02-17 22:09:11,402.0,False
468,2025-02-17 22:16:39,386.0,False
468,2025-02-17 22:21:39,388.0,False
468,2025-02-17 22:26:39,362.0,False
468,2025-02-17 22:41:20,352.0,False
468,2025-02-17 22:46:21,358.0,False
468,2025-02-17 22:51:31,360.0,False
468,2025-02-17 22:56:59,374.0,False
468,2025-02-17 23:01:59,378.0,False
468,2025-02-17 23:09:31,382.0,False
468,2025-02-17 23:16:34,396.0,False
468,2025-02-17 23:21:59,410.0,False
468,2025-02-17 23:34:08,430.0,False
468,2025-02-17 23:39:43,434.0,False
468,2025-02-18 00:01:38,460.0,False
468,2025-02-18 00:07:16,446.0,False
468,2025-02-18 00:14:10,424.0,False
468,2025-02-18 00:21:05,412.0,False
468,2025-02-18 00:27:16,406.0,False
468,2025-02-18 00:32:16,392.0,False
468,2025-02-18 00:39:33,374.0,False
468,2025-02-18 00:48:48,344.0,False
468,2025-02-18 00:55:25,336.0,False
468,2025-02-18 01:03:10,322.0,False
468,2025-02-18 01:25:32,330.0,False
468,2025-02-18 01:35:24,340.0,False
468,2025-02-18 01:53:42,356.0,False
468,2025-02-18 02:01:39,366.0,False
468,2025-02-18 02:09:25,370.0,False
468,2025-02-18 02:16:17,376.0,False
468,2025-02-18 02:31:55,382.0,False
468,2025-02-18 02:41:54,394.0,False
468,2025-02-18 02:48:25,402.0,False
468,2025-02-18 02:54:52,408.0,False
468,2025-02-18 03:02:05,412.0,False
468,2025-02-18 03:08:04,414.0,False
468,2025-02-18 03:15:58,428.0,False
468,2025-02-18 03:20:59,430.0,False
468,2025-02-18 03:25:59,432.0,False
468,2025-02-18 03:30:59,434.0,False
468,2025-02-18 03:37:40,434.0,False
468,2025-02-18 03:42:40,438.0,False
468,2025-02-18 03:48:07,440.0,False
468,2025-02-18 03:53:07,442.0,False
468,2025-02-18 03:58:07,444.0,False
468,2025-02-18 04:03:07,450.0,False
468,2025-02-18 04:09:53,448.0,False
468,2025-02-18 04:14:53,448.0,False
468,2025-02-18 04:20:54,448.0,False
468,2025-02-18 04:27:36,454.0,False
468,2025-02-18 04:32:36,450.0,False
468,2025-02-18 04:39:51,450.0,False
468,2025-02-18 04:52:37,452.0,False
468,2025-02-18 04:58:33,452.0,False
468,2025-02-18 05:03:33,454.0,False
468,2025-02-18 05:09:21,456.0,False
468,2025-02-18 05:14:21,456.0,False
468,2025-02-18 05:23:36,458.0,False
468,2025-02-18 05:30:45,462.0,False
468,2025-02-18 05:36:46,462.0,False
468,2025-02-18 05:41:46,460.0,False
468,2025-02-18 05:46:46,460.0,False
468,2025-02-18 05:51:46,460.0,False
468,2025-02-18 05:56:46,460.0,False
468,2025-02-18 06:01:46,466.0,False
468,2025-02-18 06:09:09,464.0,False
468,2025-02-18 06:14:09,464.0,False
468,2025-02-18 06:19:09,464.0,False
468,2025-02-18 06:24:09,466.0,False
468,2025-02-18 06:29:09,466.0,False
468,2025-02-18 06:34:09,466.0,False
468,2025-02-18 06:39:09,466.0,False
468,2025-02-18 06:44:10,470.0,False
468,2025-02-18 06:49:10,466.0,False
468,2025-02-18 06:54:25,470.0,False
468,2025-02-18 06:59:25,466.0,False
468,2025-02-18 07:04:25,462.0,False
468,2025-02-18 07:09:25,436.0,False
468,2025-02-18 07:14:25,432.0,False
468,2025-02-18 07:20:04,404.0,False
468,2025-02-18 07:25:04,390.0,False
468,2025-02-18 07:30:04,366.0,False
468,2025-02-18 10:11:03,432.0,False
468,2025-02-18 10:11:10,432.0,False
468,2025-02-18 10:11:17,432.0,False
468,2025-02-18 10:11:25,432.0,False
468,2025-02-18 10:11:26,432.0,False
468,2025-02-18 10:12:03,432.0,False
468,2025-02-18 10:12:10,432.0,False
468,2025-02-18 10:12:16,432.0,False
468,2025-02-18 10:12:24,432.0,False
468,2025-02-18 10:13:03,438.0,False
468,2025-02-18 10:13:08,438.0,False
468,2025-02-18 10:13:18,438.0,False
468,2025-02-18 10:13:20,438.0,False
468,2025-02-18 10:14:05,438.0,False
468,2025-02-18 10:17:34,442.0,False
468,2025-02-18 10:23:07,446.0,False
468,2025-02-18 10:27:40,458.0,False
468,2025-02-18 10:33:51,460.0,False
468,2025-02-18 10:39:17,458.0,False
468,2025-02-18 10:42:50,448.0,False
